kdsatker,ba,baes1,akun,program,kegiatan,output,kewenangan,sumber_dana,cara_tarik,kdregister,lokasi,budget_type,tanggal,amount
"403830","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0258","2",16/02/2024,1750
"403829","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0252","2",01/01/2024,53089950
"403830","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0258","2",01/01/2024,2575000
"403830","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0258","2",01/01/2024,1425
"403830","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0258","2",12/02/2024,11322140
"403830","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","0258","2",12/02/2024,6364950
"403879","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0222","2",16/02/2024,4070000
"403879","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0222","2",16/02/2024,2400000
"403879","032","03212","521811","03212DL","2376","SAC","2","A","0","00000001","0222","2",16/02/2024,13021500
"403879","032","03212","512211","03212WA","2378","EBA","2","A","0","00000001","0222","2",15/02/2024,24186000
"403879","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0222","2",21/02/2024,3844000
"403879","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0222","2",22/02/2024,3640002
"403879","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0222","2",22/02/2024,2447459
"403879","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0222","2",26/01/2024,2019460
"403879","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0222","2",01/02/2024,9186040
"403879","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0222","2",10/01/2024,4824908
"403879","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","0222","2",01/01/2024,11866000
"403834","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0401","2",19/02/2024,2590000
"403834","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0401","2",01/02/2024,540000
"403826","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","2251","2",01/02/2024,2647200
"403826","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","2251","2",05/02/2024,128
"403826","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","2251","2",20/02/2024,4454000
"403826","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","2251","2",20/02/2024,22500000
"403826","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","2251","2",10/01/2024,360000
"403838","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","2451","2",13/02/2024,26031000
"403838","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","2451","2",23/01/2024,611776
"403838","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","2451","2",01/01/2024,144840
"403838","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","2451","2",01/01/2024,2400720
"403839","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","1905","2",12/01/2024,35300
"403839","032","03212","521811","03212DL","2376","SAC","2","A","0","00000001","1905","2",06/02/2024,16546700
"403839","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","1905","2",07/02/2024,6209800
"403839","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","1905","2",15/02/2024,11201440
"403839","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","1905","2",22/01/2024,1035720000
"403839","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","1905","2",15/01/2024,724000
"427618","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","2151","2",01/02/2024,72420
"427618","032","03212","521112","03212DL","2376","SAC","2","A","0","00000001","2151","2",21/02/2024,51289000
"238755","032","03212","524111","03212DL","2375","QDD","2","A","0","00000001","2151","2",23/02/2024,11741200
"238755","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","2151","2",06/02/2024,68596930
"238755","032","03212","511138","03212WA","2378","EBA","2","A","0","00000001","2151","2",06/02/2024,47625000
"427618","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","2151","2",12/02/2024,5292000
"238755","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","2151","2",21/02/2024,51747092
"427618","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","2151","2",16/02/2024,11495600
"238755","032","03212","521213","03212DL","2375","QDD","2","A","0","00000001","2151","2",16/02/2024,232200000
"238755","032","03212","523133","03212WA","2378","EBA","2","A","0","00000001","2151","2",19/02/2024,17552600
"238755","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","2151","2",02/01/2024,0
"238755","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","2151","2",01/01/2024,873170
"634146","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","3351","2",06/02/2024,540000
"634146","032","03212","521112","03212DL","2376","SAC","2","A","0","00000001","3351","2",23/02/2024,46536238
"634146","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","3351","2",01/01/2024,540000
"403837","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0209","2",01/01/2024,2061
"403837","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0209","2",01/01/2024,4521110
"403837","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","0209","2",25/01/2024,51625000
"403837","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","0209","7",15/02/2024,-2
"403837","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0209","2",30/01/2024,9768240
"403837","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0209","2",30/01/2024,250000
"403837","032","03212","524113","03212WA","2378","EBA","2","A","0","00000001","0209","2",12/02/2024,500000
"238762","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0511","2",21/02/2024,1544
"238762","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","0511","2",21/02/2024,4752000
"238762","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","0511","2",29/01/2024,100960
"238762","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0511","2",29/01/2024,450000
"238762","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","0511","2",01/01/2024,232757000
"238762","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","0511","2",05/02/2024,2700000
"238762","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0511","2",05/01/2024,566829200
"352595","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","2007","2",01/01/2024,2591120
"403820","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","2007","2",07/02/2024,17736091
"403820","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","2007","2",19/02/2024,3102000
"403820","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","2007","2",01/02/2024,296650
"352595","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","2007","2",01/02/2024,61838
"237373","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0354","2",12/02/2024,7588391
"239188","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","0354","2",01/03/2024,91
"237373","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0354","2",01/01/2024,4960000
"239188","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0354","2",01/02/2024,14411580
"239188","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","0354","2",01/02/2024,2966500
"239188","032","03212","524119","03212DL","2375","SCC","2","A","0","00000001","0354","2",25/01/2024,573000000
"403875","032","03212","521811","03212DL","2376","SAC","2","A","0","00000001","0953","2",02/02/2024,4347835
"403875","032","03212","521813","03212WA","2378","EBA","2","A","0","00000001","0953","2",02/02/2024,750000
"403875","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","0953","2",07/02/2024,542703
"403875","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","0953","2",21/02/2024,3758000
"403875","032","03212","521252","03212WA","2378","EBA","2","A","0","00000001","0953","2",21/02/2024,1405000
"403875","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0953","2",22/02/2024,5004164
"403875","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","0953","2",22/01/2024,58717756
"403875","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0953","2",17/01/2024,174712
"403875","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","0953","2",01/01/2024,9150300
"403875","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0953","2",01/02/2024,124974
"238741","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0751","2",01/02/2024,1155336
"238741","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","0751","2",02/01/2024,37110000
"238741","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","0751","2",02/01/2024,3303322
"238741","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0751","2",24/01/2024,197102
"238741","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0751","2",24/01/2024,79595
"238741","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","0751","2",24/01/2024,5598000
"403827","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","2201","2",01/03/2024,5130000
"403827","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","2201","2",01/03/2024,81964130
"403827","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","2201","2",15/02/2024,10000
"440013","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","2202","2",19/02/2024,979925
"403827","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","2201","2",16/01/2024,13116300
"403827","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","2201","2",16/01/2024,1315
"440013","032","03212","521112","03212DL","2376","SAC","2","A","0","00000001","2202","2",07/02/2024,244714250
"440013","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","2202","2",07/02/2024,10000
"440013","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","2202","2",06/02/2024,28752000
"403827","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","2201","2",01/01/2024,59311980
"403827","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","2201","2",01/01/2024,219761000
"440013","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","2202","2",01/01/2024,185000
"440013","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","2202","2",01/01/2024,59330
"403827","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","2201","2",01/01/2024,540000
"403827","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","2201","2",02/02/2024,4072500
"403827","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","2201","2",02/02/2024,11260
"403827","032","03212","521219","03212DL","2375","QDD","2","A","0","00000001","2201","2",05/02/2024,2227219
"403828","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","1907","2",15/02/2024,866500
"403828","032","03212","521213","03212DL","2375","QDD","2","A","0","00000001","1907","2",16/02/2024,400200000
"403828","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","1907","2",01/03/2024,359566000
"403828","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","1907","2",01/03/2024,87845460
"403828","032","03212","521211","03212DL","2375","QDD","2","A","0","00000001","1907","2",15/02/2024,932400
"622035","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0503","2",01/02/2024,7106552
"622035","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","0503","2",07/02/2024,814000
"622035","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","0503","2",07/02/2024,71183000
"622035","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0503","2",08/01/2024,2552700
"622035","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0503","2",08/01/2024,102108
"622035","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0503","2",01/01/2024,5261
"427511","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","0154","2",13/02/2024,13652000
"427511","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0154","2",13/02/2024,44466000
"427511","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0154","2",13/02/2024,997500
"626402","032","03212","522119","03212WA","2378","EBA","1","A","0","00000001","0151","2",13/02/2024,22121588
"626402","032","03212","522119","03212WA","2378","EBA","1","A","0","00000001","0151","2",15/02/2024,53000000
"626402","032","03212","524114","03212WA","2378","EBD","1","A","0","00000001","0151","2",19/02/2024,188800000
"626402","032","03212","512414","03212WA","2378","EBA","1","A","0","00000001","0151","2",16/02/2024,9190300
"403821","032","03212","524111","03212WA","2378","EBD","1","A","0","00000001","0152","2",16/02/2024,32503714
"403821","032","03212","522113","03212WA","2378","EBA","1","A","0","00000001","0152","2",16/02/2024,1291000
"403821","032","03212","523111","03212WA","2378","EBA","1","A","0","00000001","0152","2",16/02/2024,6657168
"403821","032","03212","521252","03212WA","2378","EBA","1","A","0","00000001","0152","2",16/02/2024,2831500
"427511","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","0154","2",19/02/2024,340410000
"626402","032","03212","524119","03212DL","2376","AFA","1","A","0","00000001","0151","2",16/02/2024,268240000
"626402","032","03212","524111","03212WA","2378","EBD","1","A","0","00000001","0151","2",17/01/2024,58033340
"403836","032","03212","524111","03212WA","2378","EBC","2","A","0","00000001","0152","2",13/02/2024,600000
"626402","032","03212","521211","03212WA","2378","EBD","1","A","0","00000001","0151","2",21/02/2024,650300
"403835","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0151","2",22/02/2024,4920000
"403836","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0152","2",05/02/2024,7564010
"403822","032","03212","524114","03212WA","2378","EBA","2","A","0","00000001","0152","2",07/02/2024,280000
"403822","032","03212","524119","03212WA","2378","EBD","2","A","0","00000001","0152","2",07/02/2024,3420000
"403835","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0151","2",07/02/2024,262382134
"626402","032","03212","524111","03212DL","2375","AFA","1","A","0","00000001","0151","2",07/02/2024,8099000
"626402","032","03212","524111","03212WA","2378","EBD","1","A","0","00000001","0151","2",07/02/2024,8455600
"403836","032","03212","524113","03212WA","2378","EBA","2","A","0","00000001","0152","2",12/02/2024,3530000
"626402","032","03212","524111","03212WA","2378","EBA","1","A","0","00000001","0151","2",02/02/2024,7899300
"626402","032","03212","511625","03212WA","2378","EBA","1","A","0","00000001","0151","2",01/02/2024,724200
"427511","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","0154","2",01/02/2024,1444470
"427511","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0154","2",01/02/2024,60036180
"403822","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","0152","2",01/02/2024,36
"403836","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","0152","2",01/02/2024,579360
"626402","032","03212","511122","03212WA","2378","EBA","1","A","0","00000001","0151","2",25/01/2024,2432
"403835","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","0151","2",30/01/2024,212288610
"403835","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","0151","2",01/02/2024,16521800
"403822","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0152","2",01/02/2024,76359600
"427511","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0154","2",09/01/2024,137564662
"403822","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","0152","2",08/01/2024,217260
"403822","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","0152","2",08/01/2024,59330
"427511","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","0154","2",01/01/2024,401168
"403821","032","03212","522111","03212WA","2378","EBA","1","A","0","00000001","0152","2",12/01/2024,11158917
"403835","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0151","2",01/01/2024,2553
"403836","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0152","2",01/01/2024,2025000
"403836","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0152","2",01/01/2024,3352430
"403822","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0152","2",01/01/2024,7060000
"403822","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0152","2",01/01/2024,5141820
"403821","032","03212","522113","03212WA","2378","EBA","1","A","0","00000001","0152","2",22/02/2024,220000
"626402","032","03212","521219","03212WA","2378","EBD","1","A","0","00000001","0151","2",22/02/2024,1610610
"626402","032","03212","522151","03212WA","2378","EBA","1","A","0","00000001","0151","2",22/02/2024,3600000
"626402","032","03212","524119","03212WA","2378","EBC","1","A","0","00000001","0151","2",22/02/2024,115658728
"239260","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","1753","2",13/02/2024,25234000
"239260","032","03212","521211","03212DL","2375","SCC","2","A","0","00000001","1753","2",16/02/2024,763272065
"239260","032","03212","524111","03212DL","2375","SCC","2","A","0","00000001","1753","2",16/02/2024,117827406
"239260","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","1753","2",21/02/2024,27044726
"238010","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","1753","2",06/02/2024,47867000
"238010","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","1753","2",01/01/2024,28900000
"239260","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","1753","2",05/02/2024,562000
"239260","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","1753","2",05/02/2024,9905500
"239260","032","03212","524111","03212DL","2375","SCC","2","A","0","00000001","1753","2",12/02/2024,63769165
"239260","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","1753","2",01/02/2024,185318000
"239260","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","1753","2",01/02/2024,91961500
"403833","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","3102","2",13/02/2024,3054200
"403833","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","3102","2",01/02/2024,1027360
"427551","032","03212","524113","03212DL","2376","SAC","2","A","0","00000001","0601","2",12/02/2024,4650000
"427551","032","03212","522119","03212DL","2376","SAC","2","A","0","00000001","0601","2",21/02/2024,333094
"427551","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0601","2",07/02/2024,6863000
"427551","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0601","2",01/01/2024,5517384
"427551","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0601","2",01/01/2024,7890000
"403817","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0855","2",12/02/2024,24393063
"403817","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0855","2",01/02/2024,2679540
"403817","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0855","2",01/02/2024,540000
"403823","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","1151","2",13/02/2024,654000
"403823","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","1151","2",13/02/2024,2316000
"403823","032","03212","523119","03212WA","2378","EBA","2","A","0","00000001","1151","2",13/02/2024,6559500
"403823","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","1151","2",15/02/2024,50
"403823","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","1151","7",15/02/2024,-185000
"403823","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","1151","7",19/01/2024,-280000
"652009","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","1206","2",31/01/2024,3918000
"652009","032","03212","523133","03212WA","2378","EBA","2","A","0","00000001","1206","2",31/01/2024,1253000
"652009","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","1206","2",01/02/2024,42436
"403824","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0210","2",30/01/2024,2542950
"403824","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0210","2",01/01/2024,53401200
"403824","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0210","2",01/01/2024,3186480
"403832","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","0211","2",01/01/2024,72420
"653526","032","03212","521219","03212WA","4345","EBC","2","A","0","00000001","0211","2",21/02/2024,1720349
"653526","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0211","2",06/02/2024,4726480
"403824","032","03212","512211","03212WA","2378","EBA","2","A","0","00000001","0210","2",07/02/2024,21138000
"403832","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0211","2",07/02/2024,6588000
"403832","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0211","2",07/02/2024,6245150
"403824","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","0210","2",20/02/2024,2055641
"653526","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","0211","2",19/01/2024,73443210
"653526","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0211","2",01/02/2024,3130000
"653526","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0211","2",01/02/2024,341997
"653526","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0211","2",19/01/2024,911000
"403832","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0211","2",01/02/2024,5503920
"403829","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","0252","2",01/02/2024,1732
"403829","032","03212","524111","03212DL","2375","QDD","2","A","0","00000001","0252","2",20/02/2024,30807616
"403829","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","0252","2",20/02/2024,9703200
"403829","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0252","2",01/01/2024,4415000
"403829","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0252","2",11/01/2024,61118235
"403829","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0252","2",10/01/2024,6670000
"403829","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","0252","2",12/02/2024,16475000
"403830","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","0258","2",12/02/2024,9860320
"403830","032","03212","521811","03212WA","2378","EBC","2","A","0","00000001","0258","2",12/02/2024,860000
"403879","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","0222","2",16/02/2024,7995000
"403879","032","03212","512211","03212WA","2378","EBA","2","A","0","00000001","0222","2",19/02/2024,1025000
"403879","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0222","2",01/02/2024,1603
"403879","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","0222","2",26/01/2024,57680000
"403879","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0222","2",19/01/2024,298
"403834","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0401","2",21/02/2024,8673700
"403834","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0401","2",21/02/2024,5705262
"403838","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","2451","2",19/02/2024,4168600
"403838","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","2451","2",21/02/2024,1089420
"403838","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","2451","2",13/02/2024,1225000
"403838","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","2451","2",01/01/2024,227847
"403839","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","1905","2",01/01/2024,28445000
"403839","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","1905","2",01/01/2024,7146976
"403839","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","1905","2",07/02/2024,378891227
"403839","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","1905","2",11/01/2024,3814
"403839","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","1905","2",01/02/2024,49674000
"403839","032","03212","521211","03212DL","2376","SAC","2","A","0","00000001","1905","2",23/01/2024,1642200
"238755","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","2151","2",07/02/2024,1922160
"238755","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","2151","2",07/02/2024,841
"238755","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","2151","2",15/02/2024,9731000
"427618","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","2151","2",07/02/2024,540000
"427618","032","03212","522151","03212DL","2376","SAC","2","A","0","00000001","2151","2",16/02/2024,3000000
"238755","032","03212","521219","03212DL","2375","SCC","2","A","0","00000001","2151","2",02/01/2024,0
"238755","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","2151","2",02/01/2024,0
"427618","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","2151","2",01/01/2024,2966500
"403837","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0209","2",01/02/2024,27915000
"403837","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0209","2",01/02/2024,11080260
"403837","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0209","2",01/02/2024,1907
"403837","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0209","2",01/01/2024,561786
"403837","032","03212","524111","03212DL","2376","QDD","2","A","0","00000001","0209","2",12/02/2024,11404000
"238762","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0511","2",21/02/2024,1384760
"238762","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0511","2",16/02/2024,1850538236
"238762","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0511","2",01/01/2024,10340
"238762","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0511","2",19/02/2024,347146305
"238762","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","0511","2",01/02/2024,5778
"238762","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","0511","2",01/02/2024,15425460
"403820","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","2007","2",31/01/2024,7871657
"403820","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","2007","2",31/01/2024,2029000
"403820","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","2007","2",06/02/2024,438
"403820","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","2007","2",01/01/2024,540000
"352595","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","2007","2",01/01/2024,362100
"403820","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","2007","2",19/02/2024,9130978
"403820","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","2007","2",19/02/2024,6306140
"352595","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","2007","2",22/02/2024,8458902
"239188","032","03212","525112","03212DL","2375","SCC","2","F","0","00000001","0354","2",13/02/2024,298892900
"239188","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0354","2",01/02/2024,24547908
"237373","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0354","2",01/03/2024,24477960
"239188","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","0354","2",21/02/2024,666000
"239188","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","0354","2",01/01/2024,4635982
"237373","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0354","2",01/01/2024,18091920
"237373","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0354","2",01/02/2024,218365400
"239188","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0354","2",03/01/2024,432800
"239188","032","03212","521211","03212DL","2375","SCC","2","A","0","00000001","0354","2",25/01/2024,365400000
"403875","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","0953","2",02/02/2024,12165000
"403875","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","0953","2",02/02/2024,689500
"403875","032","03212","512414","03212WA","2378","EBA","2","A","0","00000001","0953","2",06/02/2024,15480028
"403875","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","0953","2",21/02/2024,29000
"403875","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0953","2",22/01/2024,997500
"403875","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","0953","2",22/01/2024,2380006
"403875","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0953","2",01/01/2024,7507440
